time,row,col,demand
647, 5, 2, 0
720, 2, 2, 259
235, 7, 4, 0
520, 6, 5, 23
302, 2, 3, 55
397, 3, 1, 23
600, 7, 3, 0
406, 6, 0, 0
701, 1, 7, 268
201, 3, 4, 0
279, 2, 0, 5
223, 1, 0, 0
554, 5, 0, 0
72, 2, 5, 38
448, 0, 5, 53
384, 1, 4, 220
724, 4, 7, 567
27, 4, 5, 6
35, 6, 5, 123
297, 3, 1, 0
29, 5, 5, 0
726, 2, 2, 635
722, 4, 6, 849
29, 4, 7, 9
356, 7, 5, 0
454, 1, 7, 53
588, 3, 4, 54
306, 7, 3, 0
675, 4, 6, 107
230, 6, 2, 0
343, 2, 0, 0
610, 6, 2, 0
666, 3, 6, 470
543, 7, 2, 0
259, 2, 0, 5
505, 0, 2, 53
252, 4, 1, 0
675, 0, 6, 173
491, 3, 1, 8
700, 7, 6, 13
644, 5, 2, 0
524, 4, 0, 0
268, 3, 0, 0
365, 0, 3, 63
330, 0, 3, 42
231, 5, 5, 26
700, 3, 6, 2438
329, 1, 7, 87
577, 7, 3, 0
142, 6, 4, 13
22, 0, 0, 3
93, 2, 4, 89
261, 2, 6, 62
467, 0, 6, 0
64, 3, 5, 455
258, 2, 2, 17
320, 5, 4, 0
426, 2, 7, 51
264, 3, 5, 84
651, 1, 2, 39
613, 3, 3, 0
568, 2, 1, 0
422, 2, 5, 144
141, 1, 3, 52
258, 7, 7, 9
705, 5, 0, 0
8, 0, 7, 38
41, 0, 5, 301
119, 1, 2, 17
323, 1, 2, 0
339, 4, 5, 64
146, 2, 2, 14
564, 5, 4, 0
707, 4, 6, 13
236, 4, 5, 55
424, 6, 2, 0
588, 5, 4, 10
280, 5, 6, 29
55, 6, 0, 0
306, 6, 4, 6
21, 2, 4, 22
530, 4, 4, 65
720, 6, 6, 104
345, 0, 2, 6
439, 3, 5, 40
59, 3, 1, 42
489, 1, 6, 8
389, 4, 2, 7
6, 1, 0, 0
259, 6, 6, 36
472, 5, 7, 77
582, 7, 2, 0
239, 7, 7, 0
710, 3, 4, 0
275, 4, 2, 0
228, 5, 1, 0
226, 4, 1, 0
404, 0, 2, 23
482, 1, 3, 72
259, 4, 4, 17
231, 2, 7, 34
56, 0, 1, 12
243, 0, 5, 14
380, 4, 5, 28
535, 1, 5, 0
601, 4, 5, 185
15, 1, 5, 153
558, 6, 6, 10
359, 7, 6, 6
206, 1, 2, 33
371, 5, 1, 0
647, 4, 0, 11
547, 5, 7, 80
22, 5, 4, 8
334, 7, 1, 0
256, 6, 5, 14
661, 4, 7, 141
134, 3, 4, 129
533, 3, 4, 71
620, 7, 6, 28
249, 2, 6, 0
586, 6, 3, 0
0, 3, 0, 0
142, 4, 5, 129
201, 1, 1, 0
424, 0, 4, 94
296, 2, 1, 0
367, 2, 2, 11
89, 1, 2, 98
534, 6, 2, 0
677, 0, 6, 86
552, 7, 4, 0
158, 1, 7, 91
183, 2, 1, 0
584, 1, 4, 0
161, 0, 3, 84
493, 4, 5, 86
350, 2, 0, 0
349, 2, 4, 114
504, 4, 5, 228
617, 0, 4, 18
693, 2, 4, 300
537, 6, 0, 0
711, 1, 7, 13
223, 5, 7, 0
573, 0, 7, 219
124, 7, 7, 0
724, 7, 7, 14
267, 7, 5, 14
366, 7, 7, 0
710, 7, 1, 0
331, 5, 0, 0
205, 1, 6, 61
201, 6, 6, 0
331, 2, 4, 71
470, 6, 7, 0
698, 6, 7, 99
499, 1, 2, 109
57, 5, 2, 0
506, 6, 6, 0
148, 3, 1, 0
84, 0, 7, 284
105, 7, 7, 33
673, 0, 6, 469
588, 5, 1, 0
440, 5, 3, 8
667, 1, 5, 223
702, 7, 4, 0
723, 6, 7, 23
406, 1, 1, 11
582, 7, 1, 0
512, 5, 6, 0
89, 7, 5, 22
600, 2, 0, 11
631, 4, 4, 19
316, 3, 5, 97
352, 3, 7, 37
302, 5, 2, 0
584, 0, 0, 0
101, 3, 4, 10
122, 7, 0, 0
716, 3, 5, 156
428, 3, 3, 51
334, 6, 4, 6
445, 2, 5, 20
339, 5, 6, 10
541, 3, 1, 9
145, 4, 5, 48
725, 6, 4, 73
363, 6, 6, 0
633, 3, 2, 19
709, 4, 6, 35
508, 5, 0, 0
180, 1, 3, 4
122, 3, 6, 13
202, 2, 1, 5
89, 4, 2, 0
665, 3, 4, 71
372, 3, 5, 17
285, 2, 3, 65
415, 6, 4, 0
711, 6, 5, 13
537, 0, 5, 0
56, 4, 3, 6
575, 6, 5, 68
592, 5, 5, 71
653, 4, 6, 63
136, 6, 4, 17
206, 1, 6, 36
682, 4, 2, 0
71, 7, 7, 0
602, 7, 6, 18
23, 3, 5, 82
207, 7, 6, 12
379, 3, 6, 114
662, 2, 2, 82
356, 1, 4, 87
558, 5, 5, 10
611, 4, 1, 0
529, 1, 1, 15
549, 4, 7, 169
1, 1, 4, 3
70, 2, 2, 27
244, 0, 1, 0
479, 0, 1, 13
357, 5, 6, 146
102, 2, 2, 0
540, 3, 7, 49
134, 0, 5, 83
608, 2, 7, 0
341, 2, 4, 37
223, 7, 5, 0
400, 5, 1, 0
277, 0, 7, 14
368, 5, 2, 0
171, 6, 3, 4
519, 7, 6, 67
34, 7, 6, 34
587, 1, 5, 10
685, 7, 4, 0
296, 3, 6, 0
293, 6, 1, 0
246, 5, 0, 0
418, 1, 7, 0
426, 4, 0, 7
488, 1, 6, 0
439, 1, 3, 33
275, 3, 0, 0
212, 2, 5, 234
561, 0, 0, 0
555, 5, 3, 0
661, 6, 2, 0
453, 5, 1, 0
365, 2, 2, 11
355, 1, 3, 48
408, 2, 3, 188
503, 1, 6, 607
276, 4, 6, 5
98, 2, 1, 0
690, 6, 0, 0
194, 4, 1, 8
272, 6, 1, 0
36, 5, 7, 49
174, 0, 6, 0
473, 6, 0, 0
610, 4, 4, 11
725, 7, 3, 36
61, 7, 4, 0
57, 1, 7, 388
255, 4, 5, 27
480, 7, 2, 14
262, 3, 5, 89
166, 2, 4, 128
22, 4, 4, 36
554, 5, 3, 10
39, 2, 3, 63
307, 1, 1, 19
365, 4, 6, 11
199, 3, 7, 8
661, 7, 1, 0
636, 1, 0, 0
35, 7, 4, 0
623, 4, 3, 64
254, 1, 5, 161
127, 0, 0, 0
184, 1, 3, 15
12, 7, 7, 0
460, 4, 5, 77
229, 5, 7, 5
338, 7, 0, 0
600, 3, 7, 196
637, 5, 5, 37
416, 3, 2, 0
349, 3, 0, 0
259, 3, 2, 14
648, 4, 3, 192
701, 1, 0, 0
15, 0, 3, 60
307, 3, 4, 64
605, 0, 4, 82
551, 3, 6, 759
607, 7, 3, 0
480, 1, 5, 245
374, 4, 7, 50
647, 7, 4, 30
141, 1, 2, 28
647, 3, 0, 0
218, 0, 6, 93
721, 1, 6, 340
407, 6, 1, 0
307, 5, 4, 19
392, 5, 3, 0
25, 2, 2, 9
104, 2, 4, 10
405, 0, 4, 96
319, 1, 7, 16
333, 0, 3, 67
250, 0, 1, 0
176, 4, 4, 7
512, 3, 2, 0
409, 6, 7, 19
320, 3, 5, 20
708, 0, 2, 22
426, 6, 5, 24
509, 6, 5, 15
472, 0, 3, 130
377, 0, 6, 220
244, 0, 0, 9
719, 7, 1, 0
310, 1, 7, 34
564, 4, 7, 16
21, 3, 2, 3
166, 2, 3, 128
166, 0, 4, 322
64, 5, 3, 3
711, 3, 3, 0
618, 0, 3, 110
28, 7, 4, 3
265, 2, 2, 9
264, 6, 7, 5
300, 0, 5, 0
287, 0, 2, 75
661, 5, 7, 12
167, 7, 2, 0
334, 5, 3, 0
490, 4, 4, 0
661, 5, 5, 39
84, 5, 0, 0
707, 4, 0, 0
45, 6, 2, 14
55, 4, 5, 3
191, 2, 3, 53
451, 4, 7, 45
362, 4, 3, 103
22, 1, 6, 131
617, 2, 7, 139
6, 2, 2, 0
66, 4, 5, 292
133, 3, 3, 70
562, 5, 6, 0
117, 7, 7, 23
220, 1, 6, 5
203, 5, 3, 0
226, 5, 6, 0
39, 2, 5, 186
722, 0, 4, 390
579, 2, 6, 264
377, 3, 4, 135
470, 2, 4, 483
426, 6, 6, 0
346, 5, 2, 17
332, 5, 7, 36
673, 2, 0, 0
569, 3, 3, 84
373, 1, 1, 7
726, 4, 2, 0
721, 5, 1, 0
320, 6, 4, 0
104, 5, 0, 0
71, 0, 1, 6
518, 6, 5, 23
255, 2, 7, 58
554, 7, 0, 0
640, 0, 5, 19
290, 0, 7, 0
493, 3, 3, 131
485, 5, 6, 14
725, 2, 0, 0
620, 4, 2, 0
247, 2, 1, 0
558, 4, 3, 135
632, 2, 0, 0
655, 2, 1, 0
571, 1, 7, 110
408, 1, 0, 7
565, 2, 3, 74
266, 4, 0, 0
631, 0, 3, 30
106, 5, 1, 0
675, 5, 4, 41
221, 1, 4, 5
666, 5, 7, 63
391, 0, 0, 0
33, 5, 7, 158
32, 3, 5, 86
258, 0, 3, 31
134, 6, 2, 0
313, 1, 4, 42
499, 1, 5, 167
518, 4, 6, 91
136, 6, 3, 0
480, 7, 3, 0
146, 7, 3, 0
45, 4, 7, 9
121, 7, 0, 0
500, 2, 6, 376
87, 0, 4, 83
28, 5, 4, 0
20, 1, 4, 38
403, 3, 2, 7
577, 5, 3, 0
713, 7, 1, 0
159, 5, 3, 25
349, 1, 4, 44
168, 1, 4, 0
563, 5, 2, 0
323, 4, 7, 0
460, 0, 7, 90
304, 1, 6, 79
476, 3, 7, 34
616, 7, 0, 0
583, 0, 4, 0
199, 4, 1, 0
217, 2, 5, 37
434, 1, 6, 66
9, 0, 2, 79
299, 4, 2, 0
638, 0, 0, 0
206, 7, 3, 5
633, 3, 5, 11
631, 5, 5, 11
728, 0, 2, 331
731, 5, 0, 0
539, 6, 6, 0
107, 6, 6, 0
635, 3, 0, 0
31, 5, 3, 0
342, 6, 1, 0
305, 2, 2, 15
234, 2, 6, 26
600, 5, 1, 18
262, 7, 7, 5
259, 5, 2, 0
208, 2, 1, 0
682, 1, 7, 12
315, 3, 6, 113
563, 7, 6, 10
577, 7, 7, 0
357, 4, 7, 71
731, 3, 5, 590
188, 4, 1, 19
40, 4, 6, 86
400, 5, 6, 71
14, 4, 4, 44
175, 5, 2, 0
39, 7, 4, 3
136, 5, 1, 0
195, 4, 7, 33
264, 2, 0, 0
341, 2, 7, 37
636, 6, 2, 0
519, 4, 1, 15
641, 2, 6, 116
186, 0, 6, 12
197, 6, 2, 0
440, 7, 7, 0
11, 7, 7, 0
315, 7, 7, 0
431, 0, 4, 55
676, 2, 5, 161
343, 3, 0, 0
276, 1, 5, 5
110, 2, 1, 0
109, 2, 5, 66
676, 4, 7, 86
505, 3, 6, 190
577, 7, 1, 0
17, 5, 6, 194
645, 7, 0, 0
149, 0, 6, 0
583, 3, 2, 0
394, 6, 1, 0
603, 6, 4, 36
323, 5, 4, 6
632, 0, 3, 0
26, 0, 4, 6
125, 1, 1, 0
462, 7, 6, 8
536, 0, 5, 0
706, 3, 5, 212
284, 0, 5, 14
71, 6, 5, 12
440, 3, 7, 8
240, 6, 0, 0
693, 1, 6, 214
51, 4, 1, 0
532, 6, 7, 25
415, 2, 3, 12
263, 2, 3, 50
467, 6, 3, 0
463, 2, 2, 8
341, 6, 3, 0
472, 7, 7, 0
81, 1, 4, 294
616, 5, 7, 46
167, 0, 7, 208
252, 0, 0, 0
532, 2, 6, 184
578, 2, 3, 166
85, 2, 6, 844
393, 3, 2, 0
172, 4, 6, 4
716, 1, 2, 69
45, 0, 3, 63
526, 5, 0, 0
188, 2, 1, 0
665, 4, 6, 141
76, 6, 5, 4
499, 7, 3, 8
653, 7, 4, 0
596, 0, 7, 274
576, 5, 2, 0
566, 6, 6, 16
495, 0, 4, 100
466, 6, 0, 0
426, 1, 0, 0
214, 5, 4, 16
210, 0, 5, 154
669, 2, 4, 255
214, 6, 6, 33
106, 4, 0, 0
404, 2, 1, 7
466, 6, 6, 0
624, 2, 7, 108
499, 3, 7, 36
144, 3, 7, 30
454, 1, 2, 33
171, 2, 6, 0
672, 0, 2, 95
316, 2, 3, 61
59, 6, 3, 0
86, 3, 1, 10
182, 6, 6, 4
564, 5, 5, 16
4, 0, 4, 3
25, 1, 7, 20
712, 7, 3, 0
179, 3, 0, 0
662, 7, 2, 0
586, 6, 0, 0
119, 4, 7, 43
154, 3, 5, 238
189, 2, 6, 72
238, 4, 6, 47
381, 5, 6, 153
637, 0, 7, 0
408, 4, 5, 212
568, 7, 5, 10
60, 2, 7, 196
552, 0, 1, 52
305, 0, 1, 34
21, 5, 6, 71
175, 4, 1, 0
124, 0, 3, 0
134, 2, 7, 83
499, 6, 1, 45
292, 5, 7, 19
462, 5, 0, 0
610, 4, 1, 0
673, 7, 0, 0
292, 0, 0, 0
218, 5, 6, 8
125, 5, 6, 0
453, 4, 7, 33
463, 6, 2, 0
79, 1, 1, 0
507, 2, 0, 0
98, 2, 0, 4
645, 4, 0, 0
289, 0, 5, 9
172, 2, 2, 7
533, 0, 0, 9
678, 5, 7, 0
17, 1, 3, 79
457, 4, 3, 61
390, 0, 7, 11
189, 1, 4, 15
634, 1, 6, 30
186, 5, 6, 15
643, 4, 3, 205
711, 6, 4, 0
38, 7, 5, 6
289, 5, 1, 0
695, 5, 4, 21
454, 6, 1, 0
488, 0, 2, 0
430, 2, 5, 168
688, 1, 0, 0
250, 1, 5, 17
680, 6, 1, 0
440, 4, 3, 0
550, 1, 5, 344
261, 7, 0, 0
552, 1, 7, 116
315, 3, 7, 10
376, 7, 6, 35
208, 1, 0, 0
253, 5, 0, 0
481, 0, 2, 36
233, 6, 5, 21
345, 0, 5, 0
266, 0, 6, 52
270, 2, 2, 5
32, 4, 0, 0
8, 6, 1, 0
316, 1, 5, 46
653, 5, 6, 31
573, 6, 3, 26
682, 7, 4, 0
731, 5, 2, 14
394, 7, 0, 0
316, 4, 4, 67
661, 1, 3, 172
312, 3, 3, 119
526, 6, 1, 0
101, 0, 1, 0
53, 7, 1, 0
198, 7, 2, 0
309, 7, 5, 6
666, 3, 3, 39
229, 4, 6, 5
561, 4, 3, 0
208, 5, 6, 141
670, 4, 7, 192
380, 2, 0, 0
348, 3, 3, 44
156, 1, 2, 362
564, 0, 3, 74
311, 7, 6, 9
370, 1, 4, 0
659, 3, 6, 20
490, 4, 5, 14
105, 5, 7, 0
646, 5, 5, 49
423, 7, 7, 19
331, 6, 5, 20
584, 5, 4, 10
381, 6, 0, 0
426, 1, 1, 12
375, 6, 7, 85
552, 6, 7, 16
172, 1, 2, 7
329, 1, 2, 71
639, 2, 5, 78
457, 0, 0, 21
520, 7, 7, 38
319, 4, 7, 0
178, 6, 5, 0
437, 4, 1, 25
97, 1, 2, 20
652, 5, 5, 39
274, 2, 5, 5
463, 5, 2, 0
33, 6, 1, 0
656, 4, 3, 20
260, 0, 6, 80
98, 5, 7, 20
332, 4, 2, 0
264, 4, 6, 56
332, 7, 3, 10
563, 2, 6, 0
96, 0, 2, 17
600, 6, 7, 92
265, 3, 5, 75
171, 7, 6, 0
555, 7, 6, 0
175, 4, 3, 4
526, 5, 2, 9
560, 4, 5, 16
91, 7, 5, 22
632, 5, 3, 0
628, 6, 1, 0
115, 5, 0, 0
193, 2, 1, 0
539, 2, 1, 0
407, 4, 0, 0
704, 4, 6, 225
7, 5, 3, 0
429, 6, 7, 75
533, 0, 3, 55
207, 6, 4, 20
597, 7, 7, 10
539, 7, 0, 0
424, 3, 3, 70
446, 7, 4, 0
223, 7, 7, 0
308, 1, 5, 83
530, 6, 4, 25
8, 3, 3, 24
111, 7, 3, 6
222, 4, 5, 5
599, 1, 7, 149
579, 6, 5, 34
267, 3, 0, 0
163, 6, 2, 4
327, 4, 3, 32
608, 1, 1, 0
137, 3, 5, 1094
247, 4, 0, 0
526, 4, 3, 76
695, 6, 2, 12
670, 2, 3, 204
561, 1, 7, 0
696, 3, 2, 0
389, 7, 6, 11
317, 2, 6, 57
84, 7, 6, 4
295, 5, 0, 6
387, 3, 3, 96
561, 4, 7, 0
30, 6, 5, 0
245, 4, 0, 0
32, 3, 7, 6
562, 7, 3, 0
325, 7, 2, 0
296, 3, 3, 15
285, 4, 6, 32
484, 6, 0, 0
170, 0, 6, 0
209, 4, 5, 105
271, 0, 4, 0
386, 2, 2, 48
52, 1, 6, 3
612, 1, 5, 18
204, 1, 2, 8
718, 6, 1, 13
710, 5, 1, 0
255, 5, 4, 14
349, 5, 5, 44
716, 1, 1, 0
183, 1, 7, 15
574, 4, 5, 487
353, 4, 7, 64
293, 5, 4, 0
65, 1, 0, 0
531, 2, 2, 9
293, 1, 4, 9
364, 6, 0, 0
172, 5, 6, 0
25, 5, 6, 3
512, 0, 5, 0
72, 4, 6, 38
239, 5, 1, 5
22, 7, 4, 5
71, 1, 1, 6
6, 6, 2, 0
466, 5, 1, 0
1, 0, 4, 3
368, 4, 1, 0
60, 7, 3, 6
635, 7, 4, 0
17, 0, 1, 19
92, 3, 7, 120
115, 5, 7, 17
696, 6, 6, 56
525, 5, 4, 61
68, 4, 4, 94
19, 7, 0, 0
560, 2, 5, 0
148, 1, 4, 0
109, 5, 4, 29
498, 5, 2, 0
625, 0, 2, 67
165, 3, 4, 124
484, 7, 0, 0
472, 7, 3, 0
557, 6, 3, 0
644, 6, 3, 19
105, 2, 0, 0
275, 3, 2, 0
637, 2, 4, 19
247, 3, 7, 0
605, 4, 2, 11
26, 6, 3, 3
164, 4, 2, 0
310, 4, 1, 6
318, 0, 0, 0
86, 6, 3, 6
466, 1, 5, 0
459, 2, 1, 8
496, 5, 7, 22
175, 7, 7, 0
174, 2, 2, 0
167, 0, 4, 245
681, 6, 3, 33
248, 5, 3, 5
128, 6, 7, 0
711, 5, 5, 22
603, 5, 5, 75
246, 4, 3, 9
153, 0, 5, 158
636, 6, 7, 11
45, 7, 0, 0
147, 5, 1, 0
531, 4, 5, 135
659, 2, 0, 0
207, 5, 7, 5
43, 3, 6, 1505
330, 6, 3, 0
524, 6, 6, 53
22, 4, 3, 51
680, 2, 2, 0
346, 2, 1, 0
219, 6, 4, 0
14, 0, 6, 99
664, 1, 4, 235
306, 0, 6, 128
658, 6, 1, 0
417, 6, 6, 0
519, 3, 4, 143
352, 1, 3, 114
710, 4, 6, 0
157, 0, 4, 48
265, 1, 5, 38
238, 2, 4, 34
626, 2, 2, 116
449, 0, 4, 45
439, 5, 0, 0
243, 2, 1, 5
603, 2, 3, 121
457, 2, 0, 0
715, 2, 1, 0
651, 4, 5, 51
44, 1, 3, 80
441, 7, 4, 0
66, 2, 1, 12
443, 7, 6, 0
145, 1, 4, 11
208, 4, 7, 48
568, 3, 2, 32
246, 0, 7, 5
218, 5, 5, 21
34, 0, 4, 421
501, 5, 5, 81
684, 1, 3, 86
670, 3, 5, 1376
567, 0, 4, 194
149, 2, 2, 0
600, 4, 1, 28
231, 7, 5, 0
692, 5, 6, 0
311, 4, 7, 49
546, 5, 0, 15
382, 2, 3, 210
322, 0, 5, 0
227, 3, 6, 0
437, 2, 3, 53
420, 1, 1, 0
436, 5, 5, 25
416, 7, 3, 0
106, 2, 3, 4
373, 4, 7, 28
697, 4, 2, 0
312, 2, 1, 6
538, 3, 7, 0
692, 7, 0, 0
246, 3, 7, 0
649, 0, 1, 20
581, 1, 3, 115
639, 3, 4, 67
540, 2, 6, 0
217, 2, 4, 34
149, 7, 6, 0
609, 1, 4, 11
670, 3, 0, 0
650, 5, 2, 0
62, 3, 0, 12
237, 1, 0, 0
367, 0, 2, 0
20, 3, 2, 5
495, 3, 0, 0
484, 6, 2, 14
314, 5, 6, 42
336, 4, 5, 179
38, 1, 6, 315
1, 4, 5, 5
581, 6, 3, 0
68, 1, 3, 222
224, 6, 1, 0
705, 2, 3, 246
243, 6, 4, 17
282, 7, 2, 0
702, 3, 2, 22
553, 5, 1, 0
277, 6, 6, 32
719, 1, 4, 22
272, 1, 1, 0
242, 6, 4, 17
58, 2, 2, 49
569, 6, 0, 0
272, 1, 4, 0
130, 2, 0, 4
591, 5, 5, 54
419, 0, 2, 7
239, 2, 3, 29
508, 3, 2, 0
419, 5, 4, 0
714, 1, 0, 0
43, 3, 5, 1089
344, 7, 7, 0
725, 4, 7, 200
500, 0, 1, 0
145, 7, 3, 0
66, 5, 2, 6
255, 1, 0, 5
335, 6, 3, 0
47, 4, 4, 46
231, 3, 2, 21
285, 3, 7, 29
476, 0, 3, 125
621, 7, 0, 0
146, 2, 1, 0
381, 6, 2, 0
405, 5, 5, 78
382, 3, 3, 35
194, 6, 6, 8
148, 5, 4, 0
505, 1, 0, 0
442, 0, 6, 20
378, 7, 2, 0
653, 2, 5, 39
561, 6, 4, 0
655, 3, 7, 0
89, 6, 7, 22
412, 1, 3, 101
268, 3, 6, 14
594, 1, 1, 0
470, 4, 0, 0
108, 3, 3, 4
301, 6, 4, 34
399, 5, 3, 0
623, 3, 5, 156
114, 7, 4, 6
576, 6, 7, 54
656, 0, 3, 12
578, 1, 2, 54
190, 2, 2, 24
494, 6, 1, 0
583, 6, 3, 10
181, 2, 1, 0
586, 5, 1, 0
99, 3, 4, 17
280, 4, 3, 41
337, 2, 3, 75
12, 0, 4, 65
503, 3, 7, 36
211, 7, 0, 0
194, 0, 1, 8
570, 7, 7, 0
193, 0, 6, 25
711, 4, 5, 0
103, 6, 3, 0
397, 5, 7, 48
574, 0, 7, 352
620, 2, 1, 18
491, 7, 7, 0
373, 2, 6, 249
465, 5, 7, 0
275, 1, 6, 79
326, 2, 4, 71
210, 7, 2, 0
502, 6, 6, 59
695, 5, 7, 41
711, 6, 0, 0
128, 7, 5, 4
387, 1, 3, 156
295, 0, 1, 0
629, 2, 1, 0
304, 5, 5, 117
33, 6, 6, 0
677, 7, 3, 0
597, 1, 0, 0
119, 6, 5, 4
298, 7, 5, 0
483, 0, 7, 81
500, 1, 4, 59
130, 6, 3, 0
420, 6, 6, 7
602, 0, 5, 64
118, 1, 3, 203
347, 2, 1, 0
133, 7, 7, 0
547, 2, 3, 111
305, 6, 4, 19
722, 3, 0, 0
613, 5, 5, 28
233, 7, 3, 8
455, 2, 4, 86
540, 5, 4, 0
690, 0, 7, 0
591, 2, 2, 78
719, 5, 1, 0
364, 3, 1, 0
214, 6, 7, 85
487, 5, 7, 0
573, 1, 7, 184
728, 5, 1, 163
731, 6, 1, 0
283, 3, 7, 18
213, 5, 3, 25
48, 2, 1, 0
362, 3, 5, 255
436, 1, 6, 40
349, 6, 1, 0
51, 0, 2, 0
150, 4, 4, 7
599, 5, 4, 44
279, 2, 1, 0
686, 0, 5, 0
550, 7, 2, 0
519, 5, 3, 0
494, 2, 0, 0
665, 7, 5, 39
648, 1, 0, 0
401, 4, 7, 53
261, 5, 3, 9
681, 0, 4, 0
478, 7, 0, 0
12, 6, 3, 0
213, 1, 4, 36
591, 6, 3, 0
20, 7, 2, 0
274, 6, 7, 5
15, 7, 7, 3
192, 2, 7, 53
700, 6, 2, 0
374, 2, 4, 205
5, 4, 5, 0
653, 1, 1, 20
484, 2, 5, 59
467, 7, 0, 0
146, 1, 2, 14
375, 1, 6, 114
622, 5, 2, 0
644, 5, 7, 67
317, 0, 4, 10
134, 0, 2, 143
571, 7, 0, 0
241, 6, 0, 0
600, 6, 4, 46
485, 2, 4, 28
467, 1, 6, 61
213, 3, 2, 5
467, 0, 5, 8
720, 0, 3, 281
216, 6, 4, 8
384, 7, 2, 0
567, 2, 7, 74
690, 6, 4, 0
672, 3, 0, 0
309, 4, 7, 43
293, 5, 1, 0
257, 2, 6, 139
176, 5, 5, 0
506, 5, 6, 9
396, 3, 0, 0
267, 0, 1, 5
85, 3, 3, 95
566, 5, 4, 10
189, 2, 7, 24
390, 0, 3, 0
582, 7, 6, 0
563, 4, 7, 0
280, 4, 1, 5
598, 2, 0, 0
51, 0, 6, 3
675, 3, 6, 395
542, 1, 3, 120
53, 4, 4, 0
681, 5, 2, 0
526, 0, 0, 0
336, 7, 5, 0
154, 1, 1, 0
204, 1, 7, 36
624, 4, 4, 164
712, 3, 6, 0
116, 1, 5, 46
125, 4, 0, 0
242, 4, 4, 9
448, 3, 2, 0
194, 4, 2, 0
599, 1, 5, 159
270, 0, 3, 0
138, 1, 0, 0
103, 7, 2, 0
106, 3, 7, 37
398, 3, 7, 11
107, 0, 7, 23
687, 4, 2, 0
472, 5, 6, 27
387, 4, 7, 66
596, 2, 3, 149
307, 7, 4, 0
69, 4, 2, 0
671, 4, 3, 90
101, 0, 5, 0
389, 4, 6, 30
56, 1, 7, 54
57, 6, 6, 12
563, 0, 6, 0
118, 6, 3, 4
525, 4, 6, 257
485, 4, 2, 8
195, 5, 1, 0
615, 0, 0, 11
664, 0, 1, 51
75, 5, 3, 0
643, 3, 6, 78
50, 5, 6, 3
720, 5, 7, 163
618, 7, 7, 18
369, 7, 2, 0
6, 0, 5, 0
450, 4, 4, 86
702, 3, 6, 1068
154, 4, 4, 55
74, 4, 3, 12
470, 1, 5, 151
142, 2, 5, 91
583, 2, 7, 0
243, 6, 6, 0
220, 0, 0, 8
423, 5, 4, 55
694, 6, 5, 95
388, 5, 2, 23
650, 7, 6, 12
464, 1, 0, 0
227, 4, 7, 0
357, 3, 7, 48
555, 7, 3, 0
584, 2, 3, 17
397, 1, 5, 227
722, 6, 5, 59
595, 4, 3, 44
117, 6, 2, 4
32, 3, 4, 9
548, 6, 6, 89
270, 3, 7, 5
66, 6, 7, 385
9, 5, 6, 51
250, 6, 7, 0
603, 1, 1, 0
6, 6, 1, 0
688, 5, 6, 33
473, 2, 5, 146
7, 3, 5, 5
709, 5, 4, 13
79, 5, 4, 0
404, 7, 0, 0
123, 7, 1, 0
171, 0, 0, 0
558, 7, 5, 0
63, 3, 7, 90
349, 3, 6, 37
677, 5, 1, 0
340, 7, 4, 44
99, 6, 1, 0
501, 6, 7, 36
503, 2, 0, 0
714, 4, 7, 112
329, 0, 6, 251
154, 3, 2, 23
470, 1, 1, 0
216, 1, 5, 55
430, 6, 4, 19
376, 7, 3, 0
541, 7, 0, 0
482, 7, 0, 0
478, 7, 2, 0
63, 6, 2, 0
40, 3, 7, 138
144, 4, 7, 7
297, 2, 5, 0
239, 0, 6, 34
509, 1, 4, 15
426, 2, 4, 75
13, 4, 0, 0
57, 1, 2, 250
372, 4, 5, 17
684, 3, 6, 33
487, 0, 7, 8
337, 1, 4, 71
671, 5, 2, 31
436, 5, 2, 25
190, 0, 2, 43
135, 0, 3, 109
552, 1, 2, 68
29, 0, 5, 0
570, 6, 0, 0
390, 6, 2, 0
464, 6, 2, 0
28, 5, 2, 6
719, 7, 3, 0
581, 6, 6, 10
652, 0, 4, 114
645, 7, 5, 19
579, 7, 1, 0
536, 6, 3, 0
319, 6, 1, 0
501, 7, 5, 0
157, 6, 5, 62
503, 3, 4, 117
547, 7, 7, 25
147, 0, 0, 0
168, 7, 3, 0
674, 1, 0, 0
700, 6, 3, 22
27, 4, 7, 0
463, 6, 3, 0
349, 2, 6, 44
104, 4, 4, 0
390, 1, 3, 30
618, 6, 6, 11
223, 0, 5, 0
234, 4, 1, 8
76, 2, 0, 0
224, 7, 1, 0
394, 1, 5, 0
421, 7, 2, 0
240, 1, 3, 103
450, 3, 6, 40
490, 7, 2, 0
314, 1, 4, 0
275, 0, 4, 9
717, 0, 1, 0
21, 7, 2, 0
165, 6, 7, 0
660, 2, 3, 141
592, 4, 6, 88
238, 7, 6, 8
714, 3, 1, 22
470, 5, 6, 8
647, 0, 4, 127
416, 0, 3, 0
97, 2, 1, 13
312, 4, 3, 67
84, 4, 4, 73
181, 7, 4, 12
719, 6, 2, 0
690, 5, 6, 0
567, 7, 3, 0
536, 4, 5, 0
123, 6, 0, 0
0, 0, 7, 33
65, 6, 4, 19
573, 0, 0, 0
708, 4, 7, 43
689, 0, 0, 0
702, 5, 0, 0
290, 4, 7, 0
699, 4, 5, 484
